"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_MAT","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
26561994,"PT","PT1","PT16",39.113460000000003,-9.3691899999999997,"08/06/12",1,1,18,39.113500000000002,"W",9.3685399999999994,48,56,1,"A11","8",6,"8","8",8,1,"U340","8",2,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A/170;E20/65;B16/15",1,1,1,1,1
26581764,"PT","PT1","PT15",37.103990000000003,-8.7655600000000007,"03/05/12",1,1,3,37.103990000000003,"W",8.7655499999999993,46,1,1,"B74","8",4,"E10","8",4,2,"U111","8",3,1,1,8,2,7,4,5,8,8,8,4,8,8,8,"B74;E10;21;B75;21;61;21;B75;E20;D10;32;D20;D10",1,1,1,1,1
26581768,"PT","PT1","PT15",37.139099999999999,-8.7752499999999998,"01/05/12",1,1,7,37.139200000000002,"W",8.7752300000000005,76,2,1,"E20","8",5,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E20/15;B18/105;24/0;F40/20;B41/15;B76/30;E30/10;F40/5;A/50",1,1,1,1,1
26581774,"PT","PT1","PT15",37.191780000000001,-8.7898200000000006,"03/05/12",1,1,5,37.191800000000001,"W",8.7898099999999992,171,2,1,"C10","C109",2,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;32;C10;E10",1,1,1,1,1
26581782,"PT","PT1","PT15",37.261989999999997,-8.8093000000000004,"17/04/12",1,1,2,37.261969999999998,"W",8.8093299999999992,69,3,1,"D20","8",5,"8","8",8,2,"U120","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;32;D20;C10;61;C22;D20;F40;B43;A;B43",1,1,1,1,1
26581786,"PT","PT1","PT15",37.2971,-8.8190600000000003,"17/04/12",1,1,2,37.2971,"W",8.8190500000000007,120,3,1,"D10","8",5,"8","8",8,2,"U120","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;32;C10;PI;32;C10;PI",1,1,1,1,1
26581792,"PT","PT1","PT15",37.34975,-8.8337299999999992,"17/04/12",1,1,2,37.349760000000003,"W",8.8337299999999992,26,1,1,"D20","8",5,"8","8",8,2,"U120","8",4,8,8,8,2,7,1,8,8,8,8,4,8,8,8,"D20;PI;32;E20;D20;E20;D20;PI",1,1,1,1,1
26581918,"PT","PT1","PT17",38.453699999999998,-9.1492400000000007,"23/05/12",1,1,4,38.453679999999999,"W",9.1492500000000003,183,2,1,"D10","8",6,"8","8",8,2,"U410","8",3,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"D10;C22;61;C22;C10;C22",1,1,1,1,1
26581920,"PT","PT1","PT17",38.471200000000003,-9.1543700000000001,"23/05/12",1,1,2,38.471200000000003,"W",9.1543899999999994,76,1,1,"D20","8",5,"8","8",8,2,"U410","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;A;24;E10;A;E20",1,1,1,1,1
26581930,"PT","PT1","PT17",38.558680000000003,-9.1800499999999996,"22/05/12",1,1,3,38.55865,"W",9.1799800000000005,82,2,1,"C22","C22A",3,"8","8",8,2,"U120","8",4,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"C22;23;61;23;C22",1,1,1,1,1
26581936,"PT","PT1","PT17",38.611150000000002,-9.1955100000000005,"21/05/12",1,1,3,38.611080000000001,"W",9.1956100000000003,63,10,1,"A11","8",6,"8","8",8,1,"U370","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
26581948,"PT","PT1","PT17",38.716079999999998,-9.2265300000000003,"29/03/12",1,1,4,38.716000000000001,"W",9.2264900000000001,53,11,2,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
26581954,"PT","PT1","PT17",38.768529999999998,-9.2420899999999993,"11/04/12",1,1,2,38.768520000000002,"W",9.24207,201,2,1,"B41","8",3,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B41;E20;B21;E20;01;62;01;E20;A",1,1,1,1,1
26581962,"PT","PT1","PT17",38.838459999999998,-9.2628900000000005,"11/04/12",1,1,1,38.838470000000001,"W",9.2628799999999991,315,1,1,"B21","8",1,"8","8",8,1,"U111","8",1,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B21;E20;B41;B21;E20;21;E20;21;E20",1,1,1,1,1
26581966,"PT","PT1","PT17",38.87341,-9.27332,"29/03/12",1,1,4,38.87341,"W",9.2733100000000004,225,0,1,"F10","8",6,"8","8",8,1,"U140","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F10;51;D20;51;E20;61;E20;D20;61;D20;61;D20",1,1,1,1,1
26581972,"PT","PT1","PT17",38.925849999999997,-9.2889800000000005,"01/06/12",1,1,3,38.925870000000003,"W",9.2889499999999998,210,3,1,"D10","8",5,"8","8",8,2,"U410","8",2,2,1,1,2,7,4,8,8,8,8,4,8,8,8,"D10;C10;B15;32;E30;61;C10",1,1,1,1,1
26381954,"PT","PT1","PT17",38.722830000000002,-9.4656099999999999,"12/04/12",3,1,5,38.72222,"W",9.4659499999999994,57,73,1,"B21","8",6,"8","8",8,1,"U361","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;B21;A;11;BX1;D10;11;61;D10;D20;A;PI",8,1,1,1,1
26381956,"PT","PT1","PT17",38.740299999999998,-9.4708600000000001,"11/04/12",1,1,3,38.740290000000002,"W",9.4708500000000004,53,0,1,"D20","8",5,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;51;D20;23;24;61;23;D20;61;23;D20",1,1,1,1,1
26381958,"PT","PT1","PT17",38.757770000000001,-9.4761100000000003,"11/04/12",1,1,5,38.756929999999997,"W",9.4756900000000002,147,100,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;61;51;61;C22;21;61",1,1,1,1,1
26401758,"PT","PT1","PT15",37.011389999999999,-8.9476600000000008,"27/04/12",1,1,3,37.011389999999999,"W",8.9476700000000005,34,1,1,"E20","8",5,"8","8",8,2,"U410","8",3,8,8,8,1,7,4,8,8,8,8,4,8,8,8,"E20;A;F40;D20;E10;B43;A",1,1,1,1,1
26401764,"PT","PT1","PT15",37.064039999999999,-8.9623100000000004,"27/04/12",1,1,3,37.064039999999999,"W",8.9623100000000004,109,1,1,"D20","8",6,"8","8",8,2,"U120","8",4,8,8,8,2,7,1,8,8,8,8,4,8,8,8,"D20;61;E20;D20",1,1,1,1,1
26401954,"PT","PT1","PT17",38.727429999999998,-9.4432700000000001,"12/04/12",1,1,6,38.727379999999997,"W",9.4429700000000008,82,25,1,"A11","8",6,"8","8",8,1,"U370","8",3,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;C22;C10;D20;D10;11;D10;E20;E30",1,1,1,1,1
26401956,"PT","PT1","PT17",38.744900000000001,-9.4485100000000006,"11/04/12",3,1,5,38.744889999999998,"W",9.4473900000000004,93,97,1,"D10","8",5,"8","8",8,2,"U420","8",4,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;61;C10;32;61;D20;C22;PI",8,1,1,1,1
26401962,"PT","PT1","PT17",38.7973,-9.4642599999999995,"11/04/12",1,1,2,38.797310000000003,"W",9.4642900000000001,119,0,2,"B21","8",6,"8","8",8,1,"U312","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;24;B21;A;11;62;24;E20;B21;32;21;B75;D20;21;11;C10;E20",1,1,1,1,1
26421760,"PT","PT1","PT15",37.0334,-8.9306900000000002,"27/04/12",3,1,3,37.034410000000001,"W",8.9342500000000005,48,335,1,"D10","8",5,"8","8",8,2,"U111","8",4,1,1,8,1,7,4,5,8,8,8,4,8,8,8,"PI;D10;PI",8,1,1,1,1
26421762,"PT","PT1","PT15",37.05095,-8.9355700000000002,"27/04/12",1,1,2,37.05095,"W",8.9355700000000002,72,1,1,"D20","8",3,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"D20;E10",1,1,1,1,1
26421766,"PT","PT1","PT15",37.08605,-8.9453399999999998,"27/04/12",1,1,3,37.08605,"W",8.9453399999999998,148,1,1,"B18","8",4,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B18;51;B18;D20",1,1,1,1,1
26421960,"PT","PT1","PT17",38.78443,-9.4366500000000002,"11/04/12",1,1,2,38.784419999999997,"W",9.4366400000000006,314,0,1,"C33","C33A",4,"8","8",8,2,"U120","8",4,2,2,2,2,6,4,8,8,8,8,4,8,8,8,"C33;23;C33;61;21;C22;51;C22",1,1,1,1,1
26421964,"PT","PT1","PT17",38.819360000000003,-9.4471500000000006,"11/04/12",1,1,3,38.819380000000002,"W",9.4471699999999998,83,0,1,"D10","8",5,"8","8",8,2,"U111","8",4,2,1,2,2,7,4,5,8,8,8,4,8,8,8,"D10;D20;E20;C22;24;61;C22;A;C22",1,1,1,1,1
26441764,"PT","PT1","PT15",37.072949999999999,-8.9185999999999996,"27/04/12",1,1,3,37.072929999999999,"W",8.9185800000000004,106,2,1,"B21","8",2,"8","8",8,1,"U113","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"B21;B41;13;E30;14;A;E10;62;E10;23;61;24;B18;E30;24;E30;B15",1,1,1,1,1
26441768,"PT","PT1","PT15",37.108049999999999,-8.9283699999999993,"27/04/12",1,1,5,37.108089999999997,"W",8.9283800000000006,85,4,1,"C22","C22A",5,"8","8",8,2,"U120","8",4,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"C22;61;C22;PI;C22;61;C22;PI",1,1,1,1,1
26441952,"PT","PT1","PT17",38.719119999999997,-9.3933499999999999,"28/03/12",1,1,4,38.719110000000001,"W",9.3933499999999999,87,1,1,"E20","8",6,"8","8",8,2,"U362","8",3,8,8,8,1,7,4,8,8,8,8,4,8,8,8,"E20;C32;C10;A;E20;31;C32",1,1,1,1,1
26441956,"PT","PT1","PT17",38.754069999999999,-9.40381,"12/04/12",3,1,6,38.767299999999999,"W",9.3955500000000001,190,1637,1,"E20","8",5,"8","8",8,2,"U362","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;E20;F40;E20;61;E10;61;E20;D10;PI",8,1,1,1,1
26441962,"PT","PT1","PT17",38.806480000000001,-9.41953,"11/04/12",1,1,4,38.806489999999997,"W",9.41953,67,0,1,"E20","8",6,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E20;E10;E20;02;32;02;E20;D20;C22;E30",1,1,1,1,1
26441970,"PT","PT1","PT17",38.876359999999998,-9.44055,"13/09/12",1,1,2,38.875799999999998,"W",9.4407399999999999,111,64,1,"D20","8",5,"8","8",8,2,"U420","8",4,8,8,8,1,7,4,8,8,8,8,4,8,8,8,"D20;61;D20",1,1,1,1,1
26461768,"PT","PT1","PT15",37.112499999999997,-8.9064999999999994,"01/05/12",1,1,3,37.112499999999997,"W",8.9064999999999994,135,0,1,"E20","8",5,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20;D20;E20;61;E20;D20;E20",1,1,1,1,1
26461948,"PT","PT1","PT17",38.688749999999999,-9.3605800000000006,"28/03/12",1,1,4,38.688740000000003,"W",9.3605900000000002,32,2,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
26461954,"PT","PT1","PT17",38.74118,-9.3762399999999992,"28/03/12",1,1,4,38.741259999999997,"W",9.3762100000000004,113,3,1,"A21","8",6,"8","8",8,1,"U340","8",3,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;62;24;23;E20;23;E30;11;E20;21;14;E20;21;E30;14;21;PI;F40;PI",1,1,1,1,1
26461964,"PT","PT1","PT17",38.828539999999997,-9.4024099999999997,"11/04/12",1,1,4,38.82855,"W",9.4024000000000001,169,0,1,"D10","8",5,"8","8",8,2,"U410","8",4,2,1,1,2,7,4,8,8,8,8,4,8,8,8,"D10;C22;61;C10;21;D20",1,1,1,1,1
26461966,"PT","PT1","PT17",38.84601,-9.4076500000000003,"11/04/12",1,1,4,38.846020000000003,"W",9.4076299999999993,171,1,1,"B15","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B15;01;E30;B82;E30;B16;21;61;21;E30;B43;01;61",1,1,1,1,1
26461972,"PT","PT1","PT17",38.898409999999998,-9.4234100000000005,"12/04/12",1,1,2,38.898350000000001,"W",9.42347,104,8,1,"E10","8",6,"8","8",8,2,"U111","8",3,1,1,8,2,7,4,5,8,8,8,4,8,8,8,"E10;E20;B53;21;B53;G10;21;E30;21",1,1,1,1,1
26481764,"PT","PT1","PT15",37.08184,-8.8748900000000006,"27/04/12",1,1,3,37.08184,"W",8.8748799999999992,73,1,1,"E30","8",6,"8","8",8,2,"U112","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E30;61;E30;B18;E30",1,1,1,1,1
26481772,"PT","PT1","PT15",37.152050000000003,-8.8943999999999992,"27/04/12",2,1,3,37.152560000000001,"W",8.8930699999999998,99,131,1,"D20","8",6,"8","8",8,2,"U120","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20",1,1,1,1,1
26481776,"PT","PT1","PT15",37.187150000000003,-8.9041700000000006,"27/04/12",1,1,2,37.187159999999999,"W",8.9041899999999998,34,2,1,"D20","8",3,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20/250",1,1,1,1,1
26481952,"PT","PT1","PT17",38.728270000000002,-9.3486700000000003,"28/03/12",1,1,5,38.728299999999997,"W",9.3486499999999992,119,4,1,"E20","8",6,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20",1,1,1,1,1
26481956,"PT","PT1","PT17",38.763219999999997,-9.3591099999999994,"28/03/12",1,1,3,38.763210000000001,"W",9.3590599999999995,179,4,1,"E20","8",5,"8","8",8,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E20;A;D20;61;24;61;A;61;A;E20;11;E20;61;E20;61;10;61;E20;61;24;61",1,1,1,1,1
26481960,"PT","PT1","PT17",38.798169999999999,-9.3695599999999999,"28/03/12",1,1,4,38.798160000000003,"W",9.3695599999999999,224,1,1,"C10","C109",3,"8","8",8,2,"U420","8",3,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"C10;D10;C10",1,1,1,1,1
26481962,"PT","PT1","PT17",38.815649999999998,-9.3747900000000008,"28/03/12",1,1,3,38.815660000000001,"W",9.3747799999999994,142,1,1,"C23","8",5,"E10","8",5,2,"U120","U112",3,2,1,1,2,7,4,5,8,8,8,4,8,8,8,"C23;E10;C23;B81;E10;D10;11;D10;B81;62;01;23;11;A;23;B21;23;D20",1,1,1,1,1
26481970,"PT","PT1","PT17",38.885530000000003,-9.3957599999999992,"13/09/12",1,1,2,38.885539999999999,"W",9.3957700000000006,137,1,1,"E20","8",4,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E20;21;61;21;01;23;C22;A;E20;62;E20;21;D20;24;D20",1,1,1,1,1
26481974,"PT","PT1","PT17",38.920470000000002,-9.4062699999999992,"13/09/12",1,1,2,38.920459999999999,"W",9.4062099999999997,39,5,1,"D20","8",6,"8","8",8,2,"U420","8",2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;21;61;D10;PI;D10;61;D10;61;D10;PI",1,1,1,1,1
26501768,"PT","PT1","PT15",37.121389999999998,-8.8627599999999997,"27/04/12",1,1,5,37.121380000000002,"W",8.8627599999999997,74,1,1,"C22","C22A",4,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;61;D10;D20;D10;E20;61;D20",1,1,1,1,1
26501770,"PT","PT1","PT15",37.138939999999998,-8.8676399999999997,"27/04/12",1,1,2,37.13888,"W",8.8676100000000009,99,7,1,"D20","8",5,"8","8",8,2,"U120","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;E10;61;E10;C10;32;D20",1,1,1,1,1
26501772,"PT","PT1","PT15",37.156489999999998,-8.8725100000000001,"27/04/12",1,1,3,37.156506,"W",8.8725400000000008,115,1,1,"C22","C22A",4,"8","8",8,2,"U120","8",4,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"C22;D10;C22;61;C22",1,1,1,1,1
26501948,"PT","PT1","PT17",38.697879999999998,-9.3159100000000006,"28/03/12",1,1,4,38.697879999999998,"W",9.3159200000000002,22,1,1,"B76","8",5,"E10","8",5,2,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B76;E10;B76;21;E20;23;61;62;21;23;E20;21;32;24;32;14;E20;14;A;21;11;23;E20",1,1,1,1,1
