"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_MAT","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
51342614,"RO","RO4","RO42",46.118971204899999,20.545529364099998,"14/07/12",1,1,5,46.118989999999997,"E",20.54552,122,0,1,"E30","8",6,"8","8",8,2,"U112","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E30;E20",1,1,1,1,1
51402594,"RO","RO4","RO42",45.9332292028,20.5872321718,"16/07/12",1,1,5,45.933239999999998,"E",20.587260000000001,122,0,1,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,2,3,5,2,4,8,8,8,"B11;01;31;01;61;01;B16;B11",1,1,1,1,1
51402598,"RO","RO4","RO42",45.968845985500003,20.594249992799998,"14/07/12",1,1,5,45.968879999999999,"E",20.594290000000001,125,2,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B16",1,1,1,1,1
51402606,"RO","RO4","RO42",46.040075148100001,20.6083216209,"14/07/12",3,1,5,46.038490000000003,"E",20.609480000000001,127,200,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI;B16;01;31;01;61;01;B75",8,1,1,1,1
51402612,"RO","RO4","RO42",46.093493165700004,20.618906941300001,"14/07/12",1,1,5,46.093490000000003,"E",20.618880000000001,121,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,2,3,5,4,4,8,8,8,"B16",1,1,1,1,1
51402616,"RO","RO4","RO42",46.1291033559,20.6259789249,"14/07/12",1,1,5,46.12921,"E",20.62595,107,6,1,"C10","C10C",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;PI;C10;E10;C10;G20;PI",1,1,1,1,1
51362590,"RO","RO4","RO42",45.9027089147,20.529150448900001,"14/07/12",1,1,5,45.902709999999999,"E",20.529140000000002,118,0,1,"B11","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11;01;B31;01;61;01;B31",1,1,1,1,1
51362594,"RO","RO4","RO42",45.9383310431,20.536123668599998,"14/07/12",3,1,5,45.938330000000001,"E",20.53661,119,40,1,"B11","8",5,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI/0;BX1/30;PI/0;A/137;B11/83",8,1,1,1,1
51322600,"RO","RO4","RO42",45.996844606700002,20.495439581799999,"14/07/12",3,1,5,45.995010000000001,"E",20.496279999999999,119,220,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI",8,1,1,1,1
51322604,"RO","RO4","RO42",46.032466955099999,20.502409815099998,"13/07/12",1,1,5,46.032470000000004,"E",20.502420000000001,125,0,1,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11;B16",1,1,1,1,1
51362600,"RO","RO4","RO42",45.991761483399998,20.5466058254,"14/07/12",1,1,5,45.991759999999999,"E",20.546610000000001,114,0,1,"B16","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,1,3,5,1,4,8,8,8,"B16;61;01;31;01;B16;01;31;01;B16",1,1,1,1,1
51362604,"RO","RO4","RO42",46.027379957000001,20.553608858499999,"14/07/12",1,1,5,46.0274,"E",20.553599999999999,124,0,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,3,8,8,8,4,8,8,8,"B11;14;31;14;B11",1,1,1,1,1
51362608,"RO","RO4","RO42",46.062996972000001,20.560623867099999,"13/07/12",1,1,5,46.063009999999998,"E",20.560639999999999,126,0,1,"B13","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13",1,1,1,1,1
51362612,"RO","RO4","RO42",46.0986125302,20.567650879599999,"14/07/12",1,1,5,46.098599999999998,"E",20.567630000000001,125,1,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11",1,1,1,1,1
51362618,"RO","RO4","RO42",46.152033149200001,20.578213970699998,"14/07/12",1,1,5,46.15202,"E",20.578230000000001,118,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;14;61;B16;61;B16",1,1,1,1,1
51302602,"RO","RO4","RO42",46.017189291199998,20.4733286614,"13/07/12",1,1,5,46.017200000000003,"E",20.473330000000001,124,0,1,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,1,2,1,1,"B11",1,1,1,1,1
51302606,"RO","RO4","RO42",46.052812845799998,20.480288430200002,"13/07/12",3,1,5,46.052999999999997,"E",20.4803,126,20,1,"A11","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"PI;A;PI",8,1,1,1,1
51302614,"RO","RO4","RO42",46.124055614500001,20.494243723699999,"14/07/12",3,1,5,46.123959999999997,"E",20.493320000000001,121,71,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B11;H11;B53;31;B53;PI",8,1,1,1,1
51302620,"RO","RO4","RO42",46.177483891100003,20.5047415911,"14/07/12",1,1,5,46.177460000000004,"E",20.504760000000001,118,1,1,"E30","8",4,"8","8",8,2,"U112","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"E30;24;E30;31;01;B16;61;E20;61;E20;C10;PI;61;E20;PI",1,1,1,1,1
51322610,"RO","RO4","RO42",46.085897765200002,20.512887529,"13/07/12",1,1,5,46.085889999999999,"E",20.512910000000002,126,0,1,"B11","8",3,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,2,3,5,2,3,8,8,8,"B11;01;31;01;B31",1,1,1,1,1
51322618,"RO","RO4","RO42",46.157133762599997,20.526899704600002,"14/07/12",1,1,5,46.157080000000001,"E",20.526859999999999,123,1,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11;61;B11",1,1,1,1,1
51242602,"RO","RO4","RO42",46.024752408799998,20.396532035300002,"13/07/12",1,1,5,46.02478,"E",20.396529999999998,118,0,1,"A22","8",6,"8","8",8,1,"U312","U111",4,8,8,8,8,7,4,5,8,8,8,4,8,8,8,"A;62;01;31;B16;31;01;62;01;E20",1,1,1,1,1
51242614,"RO","RO4","RO42",46.131636073899998,20.417298957900002,"13/07/12",1,1,5,46.131659999999997,"E",20.417840000000002,119,40,1,"B31","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B31;B16;B15;B55;B31;B55",1,1,1,1,1
51262598,"RO","RO4","RO42",45.9866086619,20.415217986999998,"13/07/12",1,1,5,45.986640000000001,"E",20.41527,121,0,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,3,8,8,8,"B11",1,1,1,1,1
51262608,"RO","RO4","RO42",46.075678070199999,20.432527873000002,"13/07/12",3,1,5,46.075679999999998,"E",20.431999999999999,115,40,1,"B31","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B31;PI;B31;B11;B16",8,1,1,1,1
51262612,"RO","RO4","RO42",46.111303315900003,20.439472575,"13/07/12",3,1,5,46.111190000000001,"E",20.440740000000002,121,98,1,"B16","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI;B16;B11;E20;B21;E20;A",8,1,1,1,1
51182612,"RO","RO4","RO42",46.1213451908,20.3368909876,"13/07/12",3,1,5,46.12285,"E",20.336210000000001,118,180,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI;B16",8,1,1,1,1
51142610,"RO","RO4","RO42",46.108511016800001,20.282162988100001,"13/07/12",1,1,5,46.108510000000003,"E",20.282209999999999,120,0,1,"E20","8",6,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20;B16",1,1,1,1,1
51202614,"RO","RO4","RO42",46.136658932099998,20.365991651600002,"13/07/12",1,1,5,46.136659999999999,"E",20.366009999999999,119,0,1,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11;24;B11;01;61;B11",1,1,1,1,1
51162614,"RO","RO4","RO42",46.141657158100003,20.314675747199999,"13/07/12",1,1,5,46.141640000000002,"E",20.314699999999998,120,0,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B11;B31;B16",1,1,1,1,1
51222598,"RO","RO4","RO42",45.9916284858,20.364046633800001,"13/07/12",1,1,5,45.991619999999998,"E",20.36401,118,0,1,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11",1,1,1,1,1
51222612,"RO","RO4","RO42",46.116336563300003,20.388186084400001,"13/07/12",3,1,5,46.116869999999999,"E",20.388020000000001,118,60,1,"B31","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"PI;B31;PI;B31",8,1,1,1,1
51222616,"RO","RO4","RO42",46.151964221500002,20.395109666700002,"13/07/12",1,1,5,46.151969999999999,"E",20.39508,122,0,2,"B11","8",5,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,1,1,1,1,"61;B11;24;01;61;01;B16;PI;B16;PI",1,1,1,1,1
51702620,"RO","RO4","RO42",46.125473638800003,21.0176939284,"10/08/12",1,1,3,46.12547,"E",21.017700000000001,100,1,1,"E20","8",6,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20;61;E20;14;31;14",1,1,1,1,1
51702622,"RO","RO4","RO42",46.143262462300001,21.021364034299999,"10/08/12",1,1,3,46.143270000000001,"E",21.021380000000001,103,1,2,"C10","C10C",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"61;C10",1,1,1,1,1
51702624,"RO","RO4","RO42",46.161050889999999,21.025037277100001,"20/07/12",3,1,3,46.161960000000001,"E",21.022130000000001,104,250,1,"C10","C10C",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C10;PI",8,1,1,1,1
51742542,"RO","RO4","RO42",45.426154995600001,20.927585859600001,"16/07/12",3,1,5,45.426639999999999,"E",20.92972,115,180,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;01;PI;D20;31;D20;01;B16",8,1,1,1,1
51742548,"RO","RO4","RO42",45.479559026099999,20.938294087199999,"16/07/12",1,1,5,45.479570000000002,"E",20.938279999999999,116,1,1,"B11","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,1,2,1,1,"B11;01;B11;01;B16;01;B11",1,1,1,1,1
51742560,"RO","RO4","RO42",45.586356655300001,20.959792140800001,"17/07/12",1,1,5,45.586359999999999,"E",20.959790000000002,123,0,1,"B11","8",5,"8","8",8,1,"U111","8",3,8,8,8,2,2,4,5,8,8,8,1,2,1,1,"B11",1,1,1,1,1
51742578,"RO","RO4","RO42",45.746527073199999,20.992244660099999,"11/07/12",1,1,5,45.746540000000003,"E",20.992280000000001,119,0,1,"B16","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,2,3,5,1,4,8,8,8,"B16",1,1,1,1,1
51742584,"RO","RO4","RO42",45.799910281400003,21.003117337199999,"11/07/12",3,1,5,45.797809999999998,"E",21.003640000000001,1120,240,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B11;01;31;01;B31;PI",8,1,1,1,1
51742614,"RO","RO4","RO42",46.066774747099998,21.057898978000001,"10/08/12",1,1,3,46.066769999999998,"E",21.05791,119,1,1,"B11","8",4,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B11;B23;B19;61;B19;B16",1,1,1,1,1
51742620,"RO","RO4","RO42",46.120137343700002,21.068939652800001,"10/08/12",1,1,3,46.120130000000003,"E",21.068940000000001,102,1,1,"E10","8",6,"8","8",8,2,"U111","8",3,2,1,1,1,7,4,3,8,8,8,4,8,8,8,"E10;31;E10;E20;C10;24;C10",1,1,1,1,1
51742622,"RO","RO4","RO42",46.137924128800002,21.0726261756,"10/08/12",3,1,3,46.137270000000001,"E",21.071760000000001,104,99,1,"C10","C108",6,"8","8",8,2,"U120","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C10;PI",8,1,1,1,1
51622558,"RO","RO4","RO42",45.584307056199997,20.803945270700002,"17/07/12",1,1,5,45.584319999999998,"E",20.80395,120,0,1,"B11","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,5,8,8,8,1,2,1,1,"B11;01;B11;01;B11",1,1,1,1,1
51622562,"RO","RO4","RO42",45.6199158051,20.8110333202,"16/07/12",1,1,5,45.619929999999997,"E",20.811039999999998,113,0,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,2,4,1,3,4,1,3,8,8,8,"B11",1,1,1,1,1
51622572,"RO","RO4","RO42",45.708931012299999,20.8288060858,"16/07/12",3,1,5,45.706420000000001,"E",20.828479999999999,118,280,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI;31;B16",8,1,1,1,1
51622576,"RO","RO4","RO42",45.744534441200003,20.8359363251,"11/07/12",3,1,5,45.744509999999998,"E",20.83623,122,30,1,"F40","8",6,"8","8",8,1,"U113","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;F40;A;PI;E20;61;31;E20;63",8,1,1,1,1
51622580,"RO","RO4","RO42",45.780136354299998,20.843078683000002,"11/07/12",1,1,5,45.78013,"E",20.84309,124,0,1,"B11","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B11;01;31;01;B16;PI;B16;PI",1,1,1,1,1
51622590,"RO","RO4","RO42",45.8691345258,20.860987787700001,"11/07/12",1,1,5,45.869140000000002,"E",20.860990000000001,127,1,1,"B11","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11",1,1,1,1,1
51682546,"RO","RO4","RO42",45.469642153700001,20.8587470519,"17/07/12",1,1,5,45.469650000000001,"E",20.85876,114,1,1,"E30","8",6,"8","8",8,2,"U112","8",3,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"E30;61;E30;C10;G20;PI;C10;BX1;PI",1,1,1,1,1
51602584,"RO","RO4","RO42",45.818353129800002,20.824744728599999,"12/07/12",3,1,5,45.818379999999998,"E",20.82413,126,47,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B16;PI;01;31;01;B11",8,1,1,1,1
51602596,"RO","RO4","RO42",45.9251512202,20.846232687899999,"13/07/12",1,1,5,45.925139999999999,"E",20.84619,131,0,1,"B11","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B11;B16;61;B16",1,1,1,1,1
51602602,"RO","RO4","RO42",45.978545197000003,20.857017920299999,"16/07/12",1,1,5,45.978549999999998,"E",20.857019999999999,131,0,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;B52;B16;B35",1,1,1,1,1
51602610,"RO","RO4","RO42",46.049731901900003,20.871441227999998,"16/07/12",3,1,5,46.049790000000002,"E",20.87161,137,13,1,"E30","8",6,"8","8",8,2,"U370","8",2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;E30;A;PI;A",8,1,1,1,1
51602614,"RO","RO4","RO42",46.085323007299998,20.878671376500002,"20/07/12",1,1,3,46.085320000000003,"E",20.87867,103,0,3,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"61;01;B16",1,1,1,1,1
51622594,"RO","RO4","RO42",45.904731147200003,20.868172788100001,"13/07/12",1,1,5,45.904739999999997,"E",20.868179999999999,133,1,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16",1,1,1,1,1
51622598,"RO","RO4","RO42",45.940326260799999,20.875370037300002,"13/07/12",1,1,5,45.940309999999997,"E",20.87537,129,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16",1,1,1,1,1
51622608,"RO","RO4","RO42",46.029307449999997,20.893416939400002,"10/08/12",1,1,3,46.029310000000002,"E",20.8934,96,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B16;14",1,1,1,1,1
51622612,"RO","RO4","RO42",46.064897299800002,20.900657290400002,"16/07/12",1,1,5,46.064880000000002,"E",20.900639999999999,132,1,1,"E20","8",6,"8","8",8,2,"U111","8",3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"E20",1,1,1,1,1
51622616,"RO","RO4","RO42",46.100485649500001,20.907910022500001,"20/07/12",1,1,3,46.100470000000001,"E",20.907910000000001,107,3,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;01;61;01;B11",1,1,1,1,1
51622626,"RO","RO4","RO42",46.189449981599999,20.926096216400001,"20/07/12",1,1,3,46.189450000000001,"E",20.926089999999999,112,0,1,"B52","8",4,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B52;01;61;01;B16",1,1,1,1,1
51662552,"RO","RO4","RO42",45.5256715851,20.844048476299999,"17/07/12",3,1,5,45.527439999999999,"E",20.846489999999999,118,270,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"PI;B16;PI",8,1,1,1,1
51682550,"RO","RO4","RO42",45.505249601700001,20.865847091599999,"17/07/12",1,1,4,45.50526,"E",20.865849999999998,118,1,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;B11;61;31;01;31;E20",1,1,1,1,1
51682556,"RO","RO4","RO42",45.558657881499997,20.876519678899999,"17/07/12",1,1,4,45.558660000000003,"E",20.87649,109,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;PI;B16;PI",1,1,1,1,1
51682564,"RO","RO4","RO42",45.629863561400001,20.890792001800001,"12/07/12",1,1,5,45.629869999999997,"E",20.890809999999998,118,2,1,"B16","8",5,"E30","8",5,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,1,2,1,1,"B16;E30;01;23;E20;23;01;31;E20;13;61;13",1,1,1,1,1
51682568,"RO","RO4","RO42",45.6654641031,20.8979463149,"12/07/12",1,1,5,45.665469999999999,"E",20.897939999999998,110,0,1,"B11","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B11;01;13;31;13;63;01;B11;24;B11;01;62",1,1,1,1,1
51682574,"RO","RO4","RO42",45.718862056900001,20.908700556700001,"11/07/12",3,1,5,45.718780000000002,"E",20.908650000000002,129,9,1,"A11","8",3,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"PI;A;PI",8,1,1,1,1
51682582,"RO","RO4","RO42",45.790053972499997,20.923082199,"11/07/12",1,1,5,45.790059999999997,"E",20.92304,126,2,1,"B16","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B16",1,1,1,1,1
51682586,"RO","RO4","RO42",45.825647644,20.930291366300001,"11/07/12",1,1,5,45.82564,"E",20.930309999999999,124,1,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;61;B11",1,1,1,1,1
51682592,"RO","RO4","RO42",45.879035289199997,20.941128129900001,"12/07/12",1,1,5,45.87903,"E",20.941130000000001,126,0,1,"B11","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B11;B52;B16;B11;14;01;61;E10;B11;B16",1,1,1,1,1
51602620,"RO","RO4","RO42",46.138706852600002,20.8895397989,"20/07/12",1,1,3,46.1387,"E",20.88954,111,2,1,"B11","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B11",1,1,1,1,1
51642550,"RO","RO4","RO42",45.510479260300002,20.815154597399999,"17/07/12",1,1,5,45.510489999999997,"E",20.815149999999999,119,0,1,"E20","8",6,"8","8",8,2,"U112","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"E20",1,1,1,1,1
51642556,"RO","RO4","RO42",45.563893437799997,20.825779220299999,"17/07/12",1,1,4,45.563899999999997,"E",20.825769999999999,119,1,1,"B32","8",1,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,3,8,8,8,4,8,8,8,"B32;61;01;31;B16;31",1,1,1,1,1
51642568,"RO","RO4","RO42",45.670711500899998,20.847109578600001,"16/07/12",1,1,5,45.670699999999997,"E",20.847149999999999,119,0,1,"B11","8",4,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,3,8,8,8,4,8,8,8,"B11;14;31;B11;31;14;B11",1,1,1,1,1
51642582,"RO","RO4","RO42",45.795315263600003,20.8721325472,"11/07/12",3,1,5,45.795969999999997,"E",20.87285,121,90,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"PI;B16;01;61;01;31;01;B16;PI",8,1,1,1,1
51642586,"RO","RO4","RO42",45.830912920199999,20.879309335199999,"11/07/12",1,1,5,45.830939999999998,"E",20.879339999999999,129,1,1,"B11","8",6,"8","8",8,1,"U111","8",3,8,8,8,2,2,4,5,8,8,8,3,8,8,8,"B11;31;E30;B16",1,1,1,1,1
51642592,"RO","RO4","RO42",45.8843065561,20.890097431499999,"13/07/12",1,1,5,45.884320000000002,"E",20.890139999999999,132,0,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,3,8,8,8,"B16",1,1,1,1,1
51642596,"RO","RO4","RO42",45.919900428699997,20.8973048167,"13/07/12",1,1,5,45.919890000000002,"E",20.897300000000001,134,1,1,"C10","C10E",4,"8","8",8,2,"U111","8",2,2,2,2,2,7,4,5,8,8,8,4,8,8,8,"C10;E10;11;61;C10;E10;61;E30;A",1,1,1,1,1
51642600,"RO","RO4","RO42",45.955492790900003,20.9045244918,"13/07/12",1,1,5,45.955480000000001,"E",20.904530000000001,136,0,1,"B16","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B16;31;14;61;B11",1,1,1,1,1
