"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_MAT","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
64221644,"CY","CY0","CY00",34.980586361199997,33.150013944900003,"13/09/12",1,1,5,34.980589999999999,"E",33.150010000000002,579,0,1,"C22","C22A",5,"8","8",8,2,"U420","8",2,2,2,2,2,7,3,8,8,8,8,4,8,8,8,"C22;61;C22;61;C22",1,1,1,1,1
64221646,"CY","CY0","CY00",34.9978947627,33.155656992700003,"13/09/12",1,1,3,34.997880000000002,"E",33.155650000000001,631,2,1,"D10","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,3,8,8,8,8,4,8,8,8,"D10;C22;61;C22;21;C22",1,1,1,1,1
64221648,"CY","CY0","CY00",35.015202137499998,33.1613039478,"12/09/12",1,1,3,35.0152,"E",33.161290000000001,471,1,1,"B74","8",4,"8","8",8,2,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B74;E30;B74;F40;B74;E10;62;01;E10;F40;A;F40;23;61;F40",1,1,1,1,1
64221650,"CY","CY0","CY00",35.032508485500003,33.166954813499999,"12/09/12",1,1,3,35.032519999999998,"E",33.16695,425,1,1,"B13","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"PI;B13;PI;F40;31;62;E10;F40;24;E30;F40;B11;23;E30;23;E10",1,1,1,1,1
64221652,"CY","CY0","CY00",35.049813806499998,33.172609593300002,"13/06/12",1,1,2,35.04983,"E",33.172609999999999,386,1,1,"E30","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E30;B15;E30;B54;E10;62;01;B15;24;62;E30",1,1,1,1,1
64221654,"CY","CY0","CY00",35.067118100499997,33.178268290399998,"02/06/12",1,1,2,35.06711,"E",33.178269999999998,340,1,1,"B13","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13;B81;E30;C33;61;C33;24;G20;C33;G20;C10;E30",1,1,1,1,1
64221656,"CY","CY0","CY00",35.084421367300003,33.183930908299999,"26/06/12",1,1,2,35.084409999999998,"E",33.18394,326,1,1,"B13","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B13;D20;D10;61;B13;D20;61;E10",1,1,1,1,1
64321624,"CY","CY0","CY00",34.7804104115,33.198802164,"16/09/12",1,1,2,34.780430000000003,"E",33.198790000000002,375,2,1,"C22","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"C22;61;C22;61;D20;61;D20;32;D20;61;C22",1,1,1,1,1
64321626,"CY","CY0","CY00",34.797721676099997,33.204427572500002,"18/09/12",1,1,2,34.797510000000003,"E",33.204430000000002,477,23,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,3,8,8,8,8,4,8,8,8,"D20",1,1,1,1,1
64321628,"CY","CY0","CY00",34.815031910000002,33.210056866599999,"18/09/12",1,1,3,34.815040000000003,"E",33.210050000000003,479,1,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,3,8,8,8,8,4,8,8,8,"D20;D10;E10;D10;61;D10;C22",1,1,1,1,1
64321630,"CY","CY0","CY00",34.832341112899996,33.215690049599999,"04/08/12",1,1,3,34.832389999999997,"E",33.215710000000001,362,5,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,1,2,2,7,1,8,8,8,8,4,8,8,8,"C33;61;C33;D10;61;D10;61;D10",1,1,1,1,1
64321632,"CY","CY0","CY00",34.849649284900003,33.221327124799998,"29/08/12",1,1,2,34.849679999999999,"E",33.221350000000001,388,2,2,"D10","8",5,"8","8",8,2,"U420","8",2,2,2,1,2,7,4,8,8,8,8,4,8,8,8,"61;D10;61;D10;C22;D10;C22;D10",1,1,1,1,1
64321634,"CY","CY0","CY00",34.866956425700003,33.226968095700002,"22/09/12",1,1,2,34.866950000000003,"E",33.226959999999998,623,1,1,"C22","8",6,"8","8",8,2,"U420","8",4,2,2,1,2,7,4,8,8,8,8,4,8,8,8,"C22;D10;C22;D10;61;D10;D20",1,1,1,1,1
64321636,"CY","CY0","CY00",34.884262535300003,33.232612965500003,"01/06/12",1,1,2,34.884250000000002,"E",33.232619999999997,752,3,1,"D20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;C22;61;D10;61;D10;61;C22",1,1,1,1,1
64321638,"CY","CY0","CY00",34.901567613600001,33.238261737599998,"18/06/12",1,1,3,34.90157,"E",33.238289999999999,691,2,1,"D10","8",3,"8","8",8,2,"U120","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"D10;C22;D10",1,1,1,1,1
64401648,"CY","CY0","CY00",34.966291642900003,33.350726006000002,"07/04/12",1,1,3,34.966290000000001,"E",33.350709999999999,375,0,1,"C22","C22A",3,"8","8",8,2,"U120","8",4,2,2,2,1,7,4,8,8,8,8,4,8,8,8,"C22;D10;24;D10;D20",1,1,1,1,1
64401650,"CY","CY0","CY00",34.983584545100001,33.3564153254,"10/04/12",1,1,6,34.98359,"E",33.35642,339,1,1,"E30","8",2,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E30;62;E20;61;B81;62;E20;61;24;F10;61;D10;62;D20;61;E10;D20",1,1,1,1,1
64401652,"CY","CY0","CY00",35.000876411199997,33.362108579999997,"10/04/12",1,1,4,35.000880000000002,"E",33.362119999999997,303,1,1,"B81","8",3,"F40","8",6,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;F40;B13;B81;D20;B81;01;B81;24;62;23;B81;23;B81",1,1,1,1,1
64401654,"CY","CY0","CY00",35.018167241,33.367805773100002,"09/05/12",1,1,1,35.018169999999998,"E",33.367809999999999,267,2,1,"E30","8",6,"8","8",8,2,"U410","8",3,8,8,8,1,7,4,8,8,8,8,4,8,8,8,"E30;23;01;B54;B81;B54",1,1,1,1,1
64401656,"CY","CY0","CY00",35.035457034300002,33.3735069082,"20/06/12",1,1,5,35.03546,"E",33.373510000000003,272,0,1,"B13","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B13;E30;B13;D20;71;D20;71;D20",1,1,1,1,1
64401658,"CY","CY0","CY00",35.052745791,33.3792119887,"25/06/12",1,1,3,35.052750000000003,"E",33.379219999999997,233,1,1,"B13","8",2,"8","8",8,1,"U111","8",1,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"B13;23;F40;A",1,1,1,1,1
64401660,"CY","CY0","CY00",35.0700335111,33.384921017800004,"25/05/12",1,1,3,35.070050000000002,"E",33.384929999999997,245,2,1,"F40","8",6,"8","8",8,1,"U330","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"F40;62;E10;62;E10;24;61;E10;61;E30;24;62;A",1,1,1,1,1
64401662,"CY","CY0","CY00",35.087320194500002,33.390633999199999,"23/06/12",1,1,3,35.087322999999998,"E",33.390630000000002,216,1,1,"E20","8",4,"8","8",8,2,"U330","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;62;E30;61;B11;D20;B11;01",1,1,1,1,1
64521638,"CY","CY0","CY00",34.847034172999997,33.448375924600001,"25/08/12",1,1,2,34.847059999999999,"E",33.448369999999997,161,3,1,"D20","8",6,"8","8",8,2,"U410","8",1,8,8,8,2,7,1,8,8,8,8,4,8,8,8,"D20;E20;E30;A;E20;A",1,1,1,1,1
64521640,"CY","CY0","CY00",34.864323276900002,33.454071061100002,"28/08/12",1,1,2,34.864319999999999,"E",33.45411,191,2,1,"C22","8",5,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"C22;62;01;23;B81;61;D10;23;C10;B75;C10;B81;61;E30;B81",1,1,1,1,1
64521642,"CY","CY0","CY00",34.881611339099997,33.459770130000003,"28/08/12",1,1,2,34.881599999999999,"E",33.45975,199,2,1,"D20","8",5,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;61;D20;D10",1,1,1,1,1
64521644,"CY","CY0","CY00",34.898898359299999,33.465473134500002,"24/08/12",1,1,4,34.898910000000001,"E",33.465470000000003,352,2,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,5,4,8,8,8,8,4,8,8,8,"A;F40;D20;D10;D20;32;D20",1,1,1,1,1
64521646,"CY","CY0","CY00",34.916184337399997,33.471180078000003,"24/08/12",1,1,3,34.916179999999997,"E",33.471130000000002,234,3,1,"D10","8",3,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D10;D20;61;D20;E10",1,1,1,1,1
64521648,"CY","CY0","CY00",34.9334692734,33.476890963899997,"20/09/12",1,1,2,34.933489999999999,"E",33.476880000000001,252,2,1,"D20","8",6,"8","8",8,2,"U420","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;32;D20",1,1,1,1,1
64521650,"CY","CY0","CY00",34.950753167000002,33.482605795600001,"13/08/12",1,1,3,34.950299999999999,"E",33.482619999999997,215,50,1,"D10","8",5,"8","8",8,2,"U420","8",2,1,1,8,2,7,2,8,8,8,8,4,8,8,8,"D10;D20;32;B81;D10;61;D10;62;F40;D20",1,1,1,1,1
64521652,"CY","CY0","CY00",34.968036018299998,33.488324576499998,"27/07/12",1,1,2,34.968060000000001,"E",33.488460000000003,352,13,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;F10;61;F10;B13;01;D10;62;D20",1,1,1,1,1
64821666,"CY","CY0","CY00",35.005973834899997,33.844041130400001,"20/07/12",1,1,3,35.005969999999998,"E",33.844050000000003,52,0,2,"B13","8",5,"E30","8",1,1,"U111","8",3,8,8,8,1,2,3,2,4,3,3,4,8,8,8,"01;B13;E30;62;24;E30;B43;23;14;B75;14;23;E30;F40",1,1,1,1,1
64821668,"CY","CY0","CY00",35.023225525100003,33.8498552848,"20/07/12",1,1,4,35.023220000000002,"E",33.84986,51,0,1,"B54","8",5,"8","8",8,1,"U111","8",2,8,8,8,1,2,2,5,8,8,8,4,8,8,8,"B54;01;F40;E30;B81;E30;F40;61;E30;F40",1,1,1,1,1
64821670,"CY","CY0","CY00",35.040476155999997,33.855673453599998,"21/07/12",1,1,4,35.040469999999999,"E",33.85568,44,0,1,"E30","8",5,"8","8",8,2,"U112","8",1,8,8,8,2,2,1,5,8,8,8,4,8,8,8,"E30;61;B54;A;E30;61",1,1,1,1,1
64821672,"CY","CY0","CY00",35.057725727600001,33.861495640199998,"01/05/12",3,2,8888,88.888888,"8",88.888888,8888,8888,1,"E30","8",6,"8","8",8,2,"U112","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;E30;D20;61;Bx2;A;Bx1;Bx2;PI",8,2,2,2,2
64821674,"CY","CY0","CY00",35.074974239699998,33.867321848000003,"01/05/12",3,2,8888,88.888888,"8",88.888888,8888,8888,1,"B13","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B13;61;Bx1;D20;Bx1;PI",8,2,2,2,2
64841664,"CY","CY0","CY00",34.983150185,33.8592439715,"20/07/12",1,1,5,34.983150000000002,"E",33.859250000000003,46,0,1,"B84","B84i",5,"8","8",8,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B84;D10;A;11;B81;01;B13;F40",1,1,1,1,1
64841666,"CY","CY0","CY00",35.000401406199998,33.8650583342,"16/08/12",1,1,4,35.00038,"E",33.86506,36,0,1,"E30","8",4,"8","8",8,2,"U112","8",3,8,8,8,1,2,2,2,2,5,3,4,8,8,8,"E30;F40;B23;01;23;41;E30;61;C10",1,1,1,1,1
64061634,"CY","CY0","CY00",34.937096070300001,32.953546860300001,"25/07/12",1,1,3,34.937100000000001,"E",32.953539999999997,1322,1,1,"B71","8",6,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,1,1,2,3,4,8,8,8,"B71;C22;24;C22;61;B71;C22;B81;C22",1,1,1,1,1
64061636,"CY","CY0","CY00",34.954421429900002,32.959136188000002,"20/09/12",1,1,3,34.954430000000002,"E",32.959139999999998,1292,1,1,"C22","C22A",6,"8","8",8,2,"U420","8",3,2,2,2,2,7,3,8,8,8,8,4,8,8,8,"C22;D10;B82;D10;B74;B71;61;B74;B75;B71;B74;B75;F40;B41;B71;B41;B71;01;61;B82",1,1,1,1,1
64061638,"CY","CY0","CY00",34.971745771599998,32.964729387200002,"04/05/12",1,1,3,34.971760000000003,"E",32.964730000000003,1148,0,1,"C32","C32A",5,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C32;24;62;C32",1,1,1,1,1
64061640,"CY","CY0","CY00",34.9890690951,32.970326461299997,"21/09/12",3,1,3,34.989392000000002,"E",32.971819000000004,797,141,1,"C22","C22A",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C22;61;C22;D20;C22;PI",8,1,1,1,1
64061642,"CY","CY0","CY00",35.006391400399998,32.975927413599997,"21/09/12",3,1,5,35.007084999999996,"E",32.975501999999999,938,86,1,"C22","C22A",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C22;PI;C22",8,1,1,1,1
64061644,"CY","CY0","CY00",35.023712687299998,32.981532247499999,"21/09/12",1,1,5,35.023719999999997,"E",32.982008,691,43,1,"C32","C32A",5,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C32;21;61;C32;G10;C32",1,1,1,1,1
64061646,"CY","CY0","CY00",35.0410329559,32.987140966299997,"21/09/12",1,1,3,35.041037000000003,"E",32.987144000000001,618,1,1,"C22","C22A",5,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22",1,1,1,1,1
64141652,"CY","CY0","CY00",35.071439120199997,33.088320639199999,"16/06/12",1,1,3,35.071449999999999,"E",33.088329999999999,335,1,1,"A22","8",5,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"62;01;B81;D10;B74;21;B74;E30",1,1,1,1,1
64141654,"CY","CY0","CY00",35.088749372300001,33.093962155600003,"16/06/12",1,1,2,35.088749999999997,"E",33.093940000000003,337,2,1,"B13","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13;D20;E30",1,1,1,1,1
64141656,"CY","CY0","CY00",35.106058601299999,33.099607583400001,"11/06/12",1,1,2,35.106059999999999,"E",33.099620000000002,296,1,1,"B21","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B21;01;B13;01;F40;B13;61;B13",1,1,1,1,1
64141658,"CY","CY0","CY00",35.1233668072,33.105256925699997,"11/06/12",1,1,2,35.123359999999998,"E",33.105260000000001,251,0,1,"B13","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B13;B11;61;E30;01;B13",1,1,1,1,1
64141660,"CY","CY0","CY00",35.1406739898,33.1109101861,"24/05/12",1,1,3,35.140659999999997,"E",33.110900000000001,188,1,1,"B54","8",6,"8","8",8,1,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B54;01;B11;01;F40;01;B11;B15;B11",1,1,1,1,1
64141662,"CY","CY0","CY00",35.157980149099998,33.116567367899997,"01/05/12",3,2,8888,88.888888,"8",88.888888,8888,8888,3,"B54","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;32;B54;01;Bx1;PI",8,2,2,2,2
64161604,"CY","CY0","CY00",34.650322697999997,32.975062552099999,"17/09/12",1,1,3,34.65034,"E",32.975059999999999,4,2,1,"B77","B77d",6,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,1,5,5,3,4,8,8,8,"B77;61;B77;61;11;61;11;61;B77",1,1,1,1,1
64161608,"CY","CY0","CY00",34.6849882992,32.986172167399999,"17/09/12",1,1,3,34.68497,"E",32.986159999999998,46,2,1,"B76","8",6,"8","8",8,2,"U111","8",3,8,8,8,2,7,4,1,5,5,3,4,8,8,8,"B76;E30;10;E10;E20",1,1,1,1,1
64161610,"CY","CY0","CY00",34.702319567099998,32.991732729100001,"17/09/12",1,1,2,34.702460000000002,"E",32.991770000000002,83,16,1,"A21","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
64221658,"CY","CY0","CY00",35.101723606999997,33.189597450400001,"04/04/12",1,1,2,35.10172,"E",33.189610000000002,285,0,1,"B74","8",3,"F40","8",6,2,"U111","8",1,8,8,8,2,7,4,1,1,3,3,4,8,8,8,"B74;F40;E10;11;62;E10;62;B13;D20",1,1,1,1,1
64221660,"CY","CY0","CY00",35.1190248192,33.195267919899997,"04/04/12",1,1,2,35.119030000000002,"E",33.195270000000001,254,0,1,"A21","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;F40;B75;B41;F40;E30;32;B13;G20;24;E30;61;E30;61;E30",1,1,1,1,1
64221662,"CY","CY0","CY00",35.136325004,33.200942320400003,"07/06/12",1,1,2,35.136299999999999,"E",33.200899999999997,242,5,1,"A11","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;E20;B21;B13;61;B13;01;B21",1,1,1,1,1
64221664,"CY","CY0","CY00",35.1536241612,33.206620655199998,"07/05/12",1,1,3,35.153669999999998,"E",33.206670000000003,229,6,2,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;B11;61;B21",1,1,1,1,1
64221666,"CY","CY0","CY00",35.170922290699998,33.2123029276,"07/05/12",1,1,3,35.170929999999998,"E",33.212299999999999,242,0,1,"E30","8",6,"8","8",8,2,"U112","8",4,8,8,8,2,2,4,5,8,8,8,4,8,8,8,"E30;F40;24;B54",1,1,1,1,1
64241612,"CY","CY0","CY00",34.698123693500001,33.081234358800003,"17/09/12",1,1,5,34.698050000000002,"E",33.081099999999999,18,16,1,"A11","8",6,"8","8",8,1,"U370","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A",1,1,1,1,1
64241614,"CY","CY0","CY00",34.715447037099999,33.086819585400001,"17/09/12",1,1,3,34.715440000000001,"E",33.086790000000001,28,2,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"62;E30;24;E30;D20;32;E30;62;24;61;E20;23;E30;A",1,1,1,1,1
64241616,"CY","CY0","CY00",34.732769354600002,33.092408668300003,"03/08/12",1,1,4,34.732770000000002,"E",33.092399999999998,197,1,1,"D10","8",5,"8","8",8,2,"U420","8",3,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"D10;61;D10;21;D10;61;D10;61;D10",1,1,1,1,1
64321640,"CY","CY0","CY00",34.918871660400001,33.243914415299997,"16/06/12",1,1,11,34.918849999999999,"E",33.243929999999999,634,3,1,"C22","C22A",5,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;61;C22",1,1,1,1,1
64321642,"CY","CY0","CY00",34.936174675799997,33.249571002099998,"16/06/12",1,1,8,34.936149999999998,"E",33.249540000000003,671,4,1,"C22","C22A",5,"8","8",8,2,"U120","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;F40;D10;32;D20;61;D20",1,1,1,1,1
64321644,"CY","CY0","CY00",34.953476659499998,33.255231501099999,"13/06/12",1,1,5,34.953470000000003,"E",33.255229999999997,545,2,1,"C22","C22A",5,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;61;D20;61;D20;B81;D20;B81;D20;B81",1,1,1,1,1
64321646,"CY","CY0","CY00",34.970777611400003,33.260895915900001,"13/06/12",1,1,4,34.970770000000002,"E",33.260899999999999,513,1,1,"E10","8",4,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E10;C22;32;C22;61;C22;32;C22",1,1,1,1,1
64321648,"CY","CY0","CY00",34.988077531499997,33.266564249699996,"12/06/12",1,1,4,34.98807,"E",33.266559999999998,481,1,1,"C22","C22A",3,"8","8",8,2,"U120","8",3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C22;D10;C22;32;C22;D10;62;D20;32;D10",1,1,1,1,1
64321650,"CY","CY0","CY00",35.005376419599997,33.272236505999999,"06/06/12",1,1,3,35.005380000000002,"E",33.272239999999996,405,0,1,"B81","8",2,"F40","8",6,2,"U111","8",1,8,8,8,2,7,4,1,1,3,3,4,8,8,8,"B81;F40;01;B81;01;61;F40;61;D20;B13;D20;B13",1,1,1,1,1
64401664,"CY","CY0","CY00",35.1046058409,33.396350935999997,"10/05/12",1,1,2,35.104599999999998,"E",33.396360000000001,181,1,1,"E30","8",4,"8","8",8,2,"U370","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E30;A",1,1,1,1,1
