"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALT","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU2","AREA_SIZE","TREE_HEIGHT_MAT","TREE_HEIGHT_SRV","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","TRANSECT","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W"
51641898,"EL","EL6","EL62",39.684130000000003,19.802959999999999,"07/07/12",2,1,3,39.683250000000001,"E",19.801880000000001,54,130,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;24;D10;G20;B81;C10",1,1,1,1,1
51641902,"EL","EL6","EL62",39.720019999999998,19.808399999999999,"10/07/12",3,1,4,39.72052,"E",19.806989999999999,388,130,1,"D10","8",6,"8","8",8,2,"U420","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;E10;PI",8,1,1,1,1
51641908,"EL","EL6","EL62",39.773850000000003,19.816590000000001,"09/07/12",1,1,4,39.773820000000001,"E",19.816549999999999,140,2,1,"B81","8",6,"E10","8",6,2,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;61;01;31;B81;21;B81;21;B81",1,1,1,1,1
51661894,"EL","EL6","EL62",39.645910000000001,19.82056,"10/07/12",1,1,3,39.645899999999997,"E",19.820509999999999,60,2,1,"B81","8",3,"B72","8",2,2,"U111","8",1,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"B81;D10;B81;D10;B75;B77;61;23;14;B81;F40;C10",1,1,1,1,1
51661900,"EL","EL6","EL62",39.699739999999998,19.82874,"10/07/12",1,1,2,39.699860000000001,"E",19.828779999999998,9,13,1,"C10","8",6,"8","8",8,2,"U420","8",3,2,2,1,2,7,4,8,8,8,8,4,8,8,8,"C10;B81;E10;D10;B81;62;01;B81;11;14;61;E30;61;E30",1,1,1,1,1
51661904,"EL","EL6","EL62",39.73563,19.834199999999999,"10/07/12",1,1,3,39.73563,"E",19.834230000000002,599,1,1,"A22","8",6,"8","8",8,1,"U312","8",4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"62;D10;62;51;D10;62;D10",1,1,1,1,1
51661912,"EL","EL6","EL62",39.807389999999998,19.84515,"09/07/12",2,1,3,39.806959999999997,"E",19.844010000000001,3,106,1,"E30","8",6,"8","8",8,2,"U350","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"A;D10;61;C10;D10;PI;D10;61;A;B81;PI",1,1,1,1,1
51721880,"EL","EL6","EL62",39.513280000000002,19.870519999999999,"07/07/12",1,1,3,39.513260000000002,"E",19.870550000000001,96,1,1,"B81","8",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;14;B81;E30;B81;B82;02;E30",1,1,1,1,1
51721888,"EL","EL6","EL62",39.585059999999999,19.881440000000001,"10/07/12",1,1,3,39.584966999999999,"E",19.881599999999999,75,15,1,"D10","8",6,"8","8",8,2,"U420","8",2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;24;62;D10;A;D10;61;D10;A",1,1,1,1,1
51721892,"EL","EL6","EL62",39.620939999999997,19.88692,"10/07/12",1,1,4,39.620980000000003,"E",19.886289999999999,0,54,1,"F40","8",6,"8","8",8,1,"U111","8",1,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"F40;A;D10;11;23;24;61;23;B51;A",1,1,1,1,1
51721906,"EL","EL6","EL62",39.74653,19.90615,"09/07/12",2,1,3,39.745809999999999,"E",19.908370000000001,370,210,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;61;D20;51;61;D20;24;D20;62;01;D20;D10",1,1,1,1,1
51721910,"EL","EL6","EL62",39.782409999999999,19.911660000000001,"09/07/12",3,1,4,39.782389999999999,"E",19.914560000000002,124,250,1,"E10","8",6,"8","8",8,2,"U420","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"PI;E10;D10;32;D20;B81;PI;B81;61;B73;23;21;61",8,1,1,1,1
51701882,"EL","EL6","EL62",39.533569999999997,19.850249999999999,"07/07/12",1,1,5,39.533529999999999,"E",19.850210000000001,161,4,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;PI;D10;PI;D10",1,1,1,1,1
51701886,"EL","EL6","EL62",39.569459999999999,19.855699999999999,"07/07/12",1,1,3,39.569450000000003,"E",19.855699999999999,145,1,1,"B81","8",5,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;01;61;22;B81;21;14;B81;A;B81;E20;B81;24;B81;62;24;A;B81",1,1,1,1,1
51701908,"EL","EL6","EL62",39.766820000000003,19.885829999999999,"09/07/12",1,1,3,39.766640000000002,"E",19.886230000000001,460,37,1,"E10","8",6,"8","8",8,2,"U420","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"E10;61;E10;D20;E10;21;E10;21;D20;21;D20;61;D20;61;D20",1,1,1,1,1
51701910,"EL","EL6","EL62",39.784759999999999,19.888580000000001,"09/07/12",3,1,4,39.784559999999999,"E",19.888059999999999,287,47,1,"B81","8",5,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"PI;B81;E10;PI;B81;E10",8,1,1,1,1
51541898,"EL","EL6","EL62",39.695709999999998,19.68769,"08/07/12",3,1,8,39.696010000000001,"E",19.685089999999999,182,220,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;E20;D10;PI;D10;E10",8,1,1,1,1
51541902,"EL","EL6","EL62",39.731610000000003,19.693069999999999,"08/07/12",1,1,4,39.7316,"E",19.693049999999999,131,2,1,"B81","8",6,"E10","8",6,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;24;B81;D10;24;61;B81;D10;B81",1,1,1,1,1
51541906,"EL","EL6","EL62",39.767499999999998,19.69847,"08/07/12",1,1,3,39.767470000000003,"E",19.698429999999998,15,2,1,"B52","8",6,"8","8",8,1,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B52;23;B82;24;31;B52;H11;C10;B54;31;14;B54;31;14;B54",1,1,1,1,1
51521904,"EL","EL6","EL62",39.751849999999997,19.672689999999999,"08/07/12",1,1,3,39.751849999999997,"E",19.672720000000002,159,1,1,"B81","8",6,"E10","8",6,2,"U111","8",4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;62;01;B81;14;61;B81",1,1,1,1,1
51561900,"EL","EL6","EL62",39.711350000000003,19.713439999999999,"08/07/12",1,1,4,39.71134,"E",19.713470000000001,87,2,1,"B81","8",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;D10;61;D10;32;D10;C10",1,1,1,1,1
51581896,"EL","EL6","EL62",39.67315,19.731100000000001,"07/07/12",1,1,5,39.672919999999998,"E",19.730899999999998,12,27,1,"A11","8",6,"8","8",8,1,"U340","8",1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"A;23;61;C10;PI;A;PI",1,1,1,1,1
51581904,"EL","EL6","EL62",39.744929999999997,19.74192,"08/07/12",1,1,3,39.744929999999997,"E",19.741910000000001,27,2,2,"E10","8",6,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E10;D10;32;D10;D20;02;62;D10",1,1,1,1,1
51581910,"EL","EL6","EL62",39.798769999999998,19.750050000000002,"08/07/12",1,1,7,39.798760000000001,"E",19.750050000000002,27,1,1,"B81","8",5,"E10","8",6,2,"U111","8",3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"B81;E10;F10;X",1,1,1,1,1
51941868,"EL","EL6","EL62",39.379530000000003,20.106570000000001,"06/07/12",1,1,4,39.379449999999999,"E",20.1066,32,4,1,"B81","8",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;D10;31;62;B81;D10;62;D10;B81;14;B81;A",1,1,1,1,1
51981852,"EL","EL6","EL62",39.231200000000001,20.13015,"01/05/12",3,2,8888,88.888888,"8",88.888888,8888,8888,2,"C22","C22A",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C22;Bx2;A;C22;62;C22;A;PI",8,2,2,2,2
51981892,"EL","EL5","EL54",39.589950000000002,20.186129999999999,"23/06/12",1,1,3,39.589919999999999,"E",20.18608,2,2,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"D10/30;G20/60;C10/20;E10/20;23/1;B77/65;23/1;61/4;23/1;13/3;B77/45",1,1,1,1,1
51981896,"EL","EL5","EL54",39.625810000000001,20.191780000000001,"23/06/12",1,1,10,39.625880000000002,"E",20.191839999999999,20,6,1,"B74","8",6,"E10","8",6,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B74;E10;D10;13;B81;24;B81;24;E10;23;B81;23;B81;23;62;24;23;E20;A;B81",1,1,1,1,1
51901870,"EL","EL6","EL62",39.402259999999998,20.063469999999999,"06/07/12",1,1,4,39.402259999999998,"E",20.063500000000001,28,1,1,"B81","8",4,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10",1,1,1,1,1
52001890,"EL","EL5","EL54",39.569589999999998,20.206309999999998,"23/06/12",1,1,4,39.569540000000003,"E",20.20626,0,1,1,"B77","B77g",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,1,3,3,3,4,8,8,8,"B77/15;E10/15;23/1;24/1;31/1;01/1;61/3;14/3;31/2;B77/50;24/1;B77/50;24/1;B77/30;24/1;B77/69;23/1;02/2;24/1;62/2",1,1,1,1,1
52001898,"EL","EL5","EL54",39.64132,20.21763,"15/07/12",1,1,3,39.64123,"E",20.217420000000001,451,16,1,"D10","8",6,"8","8",8,2,"U420","8",2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;61;D10;E10;61;E10;31;E10;61;D20",1,1,1,1,1
52021850,"EL","EL6","EL62",39.208440000000003,20.17313,"01/05/12",3,2,8888,88.888888,"8",88.888888,8888,8888,1,"A22","8",6,"8","8",8,1,"U312","8",3,8,8,8,8,7,4,8,8,8,8,4,8,8,8,"PI;A;D10;A;D20;31;C22;PI",8,2,2,2,2
52021894,"EL","EL5","EL54",39.603029999999997,20.23498,"23/06/12",2,1,2,39.601529999999997,"E",20.235009999999999,52,170,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"D20;61;D10",1,1,1,1,1
52021900,"EL","EL5","EL54",39.656820000000003,20.243490000000001,"15/07/12",1,1,3,39.65681,"E",20.243490000000001,229,1,1,"C10","C108",5,"8","8",8,2,"U420","8",3,2,2,2,1,7,4,8,8,8,8,4,8,8,8,"C10;31;C10;31;D10;B81;D10;23;61;01;D10;61;D10",1,1,1,1,1
51761874,"EL","EL6","EL62",39.454749999999997,19.908280000000001,"06/07/12",1,1,3,39.454720000000002,"E",19.908239999999999,35,2,1,"B81","8",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;24;B81;23;B81;23;B81;D10;B81;23;B81;14;23;24;61;D10;61;D10",1,1,1,1,1
51761878,"EL","EL6","EL62",39.490639999999999,19.91375,"06/07/12",1,1,4,39.490659999999998,"E",19.913699999999999,24,3,1,"B77","B77d",5,"E30","8",6,2,"U111","8",1,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B77;E30;23;31;B81;D10;61;D10;62;23;B81;D10",1,1,1,1,1
51781872,"EL","EL6","EL62",39.434449999999998,19.928509999999999,"06/07/12",1,1,2,39.434460000000001,"E",19.92848,1,1,1,"E20","8",3,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;D10;F20;D10;02;F20;D10",1,1,1,1,1
51781876,"EL","EL6","EL62",39.47034,19.933990000000001,"06/07/12",1,1,5,39.470199999999998,"E",19.93394,31,12,1,"D10","8",6,"8","8",8,2,"U420","8",2,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"D10;B81;23;61;D10;E30;24;E30;02;62;D10;24;D10;E10",1,1,1,1,1
51801874,"EL","EL6","EL62",39.450029999999998,19.95421,"06/07/12",1,1,2,39.450020000000002,"E",19.954170000000001,180,1,1,"B81","8",5,"D10","8",6,2,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;D10;21;B81;D10;PI;B81;D10;PI",1,1,1,1,1
51861872,"EL","EL6","EL62",39.424970000000002,20.020340000000001,"06/07/12",1,1,3,39.424979999999998,"E",20.02037,22,2,1,"D10","8",5,"8","8",8,2,"U420","8",2,2,1,2,2,7,4,8,8,8,8,4,8,8,8,"D10;B81;31;61;B81;31;B81",1,1,1,1,1
51821872,"EL","EL6","EL62",39.429720000000003,19.974430000000002,"06/07/12",1,1,3,39.42971,"E",19.974399999999999,35,2,1,"B81","8",6,"E10","8",6,2,"U111","8",3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B81;E10;61;B81;61;B81;31;B81;31;B81;31;B81;14;B81",1,1,1,1,1
52201872,"EL","EL5","EL54",39.383740000000003,20.410350000000001,"06/05/12",1,1,3,39.38288,"E",20.410869999999999,106,100,1,"E20","8",6,"8","8",8,2,"U410","8",3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;14;E20;14;E20;23;E20;14;E10;62;E20;23;E10;B81",1,1,1,1,1
52201874,"EL","EL5","EL54",39.401670000000003,20.413209999999999,"02/06/12",3,1,2,39.402389999999997,"E",20.413509999999999,408,87,1,"D10","8",6,"8","8",8,2,"U111","8",4,1,1,8,1,7,4,5,8,8,8,4,8,8,8,"PI;D10;PI",8,1,1,1,1
52201876,"EL","EL5","EL54",39.419600000000003,20.416080000000001,"02/06/12",1,1,2,39.419559999999997,"E",20.416060000000002,489,2,1,"D20","8",5,"8","8",8,2,"U111","8",4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"D20",1,1,1,1,1
52201892,"EL","EL5","EL54",39.563000000000002,20.439119999999999,"07/06/12",3,1,3,39.563980000000001,"E",20.437390000000001,357,180,1,"D10","8",6,"8","8",8,2,"U120","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;PI;D10;61;D10;61;D10",8,1,1,1,1
52201894,"EL","EL5","EL54",39.580930000000002,20.44201,"30/04/12",1,1,2,39.580959999999997,"E",20.441980000000001,350,3,1,"E20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E20;24;D10;62;D10;32;PI;D10;PI;D10",1,1,1,1,1
52201900,"EL","EL5","EL54",39.634700000000002,20.450690000000002,"15/07/12",1,1,4,39.634720000000002,"E",20.45065,919,2,1,"D20","8",5,"8","8",8,2,"U111","8",2,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"D20;E10;D10",1,1,1,1,1
52201912,"EL","EL5","EL54",39.742220000000003,20.468109999999999,"11/06/12",1,1,3,39.742249999999999,"E",20.4681,436,2,1,"C10","8",3,"8","8",8,2,"U420","8",1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"C10;D10;F40;E10;62;01;22;E30;F40;C10;21;E10;A;D10;A;21;D10",1,1,1,1,1
52201930,"EL","EL5","EL54",39.903469999999999,20.494389999999999,"11/07/12",1,1,5,39.90354,"E",20.49446,493,19,1,"C10","C105",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;32;C10;D10",1,1,1,1,1
52221862,"EL","EL5","EL54",39.291620000000002,20.418939999999999,"20/04/12",3,1,4,39.292259999999999,"E",20.418569999999999,152,75,1,"B81","8",6,"8","8",8,2,"U111","8",4,8,8,8,2,7,2,5,8,8,8,4,8,8,8,"PI;B81;PI;B81;61;B81;61;B81;D10;B81;31;01",8,1,1,1,1
52221866,"EL","EL5","EL54",39.327480000000001,20.424669999999999,"06/05/12",1,1,3,39.327500000000001,"E",20.42464,100,2,2,"B21","8",4,"8","8",8,1,"U111","8",1,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"01;23;02;B21;C10;E30;23;14;E30;14;62;E20;31;E20;23;E30;D10;E30;14;24;E30",1,1,1,1,1
52221870,"EL","EL5","EL54",39.363340000000001,20.430399999999999,"06/05/12",1,1,2,39.363309999999998,"E",20.43036,140,1,1,"B81","8",3,"E10","8",6,2,"U111","8",4,1,1,8,1,3,4,5,8,8,8,4,8,8,8,"B81;E10;61;23;D10;31;B81;21;14;B81;61;D10;B81;61",1,1,1,1,1
52221880,"EL","EL5","EL54",39.452970000000001,20.444780000000002,"08/06/12",2,1,4,39.45364,"E",20.4438,309,110,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;32",1,1,1,1,1
52221884,"EL","EL5","EL54",39.48883,20.45055,"08/06/12",1,1,2,39.489089999999997,"E",20.450990000000001,194,47,1,"B51","8",6,"8","8",8,1,"U111","8",2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,"B51;23;02;E10;62;E30;24;E10;31;D10;B11",1,1,1,1,1
52221890,"EL","EL5","EL54",39.5426,20.459209999999999,"30/04/12",1,1,6,39.542560000000002,"E",20.459230000000002,119,4,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;61;D10;61;D10",1,1,1,1,1
52221902,"EL","EL5","EL54",39.650129999999997,20.476610000000001,"11/06/12",3,1,4,39.649439999999998,"E",20.482510000000001,154,510,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;61;D10;C10;D10;PI;C10",8,1,1,1,1
52221906,"EL","EL5","EL54",39.685969999999998,20.482420000000001,"11/06/12",2,1,5,39.685789999999997,"E",20.486540000000002,132,350,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;PI;D10;32;D10;E10;PI",1,1,1,1,1
52221908,"EL","EL5","EL54",39.703890000000001,20.485330000000001,"11/06/12",1,1,4,39.704039999999999,"E",20.484359999999999,251,84,1,"C10","C108",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;61;C10",1,1,1,1,1
52221942,"EL","EL5","EL54",40.008450000000003,20.535160000000001,"21/07/12",1,1,3,40.009250000000002,"E",20.535740000000001,554,100,1,"C10","C108",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;32;C10;D10;C10",1,1,1,1,1
52221944,"EL","EL5","EL54",40.026359999999997,20.53811,"21/07/12",3,1,5,40.018639999999998,"E",20.554379999999998,707,1625,1,"C10","C105",5,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C10;PI",8,1,1,1,1
52261862,"EL","EL5","EL54",39.286659999999998,20.464729999999999,"28/06/12",2,1,3,39.285449999999997,"E",20.46706,161,240,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"D10;B81;21;B81;21;B81;23;01;23;01;62;01;23;B81;24;B81",1,1,1,1,1
52261866,"EL","EL5","EL54",39.322519999999997,20.470479999999998,"28/06/12",1,1,4,39.322519999999997,"E",20.47044,185,1,1,"D10","8",6,"8","8",8,2,"U111","8",4,2,2,2,1,7,4,5,8,8,8,4,8,8,8,"D10;D20",1,1,1,1,1
52261870,"EL","EL5","EL54",39.358370000000001,20.476240000000001,"28/06/12",1,1,3,39.358339999999998,"E",20.47626,488,2,1,"C10","8",6,"8","8",8,2,"U111","8",4,1,1,8,1,7,4,5,8,8,8,4,8,8,8,"C10",1,1,1,1,1
52261874,"EL","EL5","EL54",39.39423,20.482009999999999,"08/06/12",1,1,3,39.394260000000003,"E",20.481750000000002,127,17,1,"B74","8",3,"E10","8",5,2,"U111","8",1,8,8,8,1,7,4,5,8,8,8,4,8,8,8,"B74;E10;A;B73;23;02;61;E30",1,1,1,1,1
52261884,"EL","EL5","EL54",39.483849999999997,20.496469999999999,"08/06/12",3,1,4,39.484160000000003,"E",20.49616,4,42,1,"D10","8",6,"8","8",8,2,"U420","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;31;D10;PI;D10;B81;14;61;D10;E30;B81",8,1,1,1,1
52261902,"EL","EL5","EL54",39.645139999999998,20.522639999999999,"10/08/12",1,1,17,39.645159999999997,"E",20.522600000000001,166,3,1,"C10","C108",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"C10;32;C10;32;C10",1,1,1,1,1
52261906,"EL","EL5","EL54",39.680979999999998,20.528479999999998,"17/07/12",3,1,4,39.677529999999997,"E",20.53049,111,420,1,"D20","8",6,"8","8",8,2,"U420","8",4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D20;PI;D20;PI;D20;PI",8,1,1,1,1
52261916,"EL","EL5","EL54",39.770569999999999,20.543119999999998,"16/07/12",1,1,4,39.770569999999999,"E",20.54308,843,3,1,"D10","8",6,"8","8",8,2,"U111","8",4,2,1,2,1,7,4,5,8,8,8,4,8,8,8,"D10;24;D10;C10;62;C10;D10",1,1,1,1,1
52261924,"EL","EL5","EL54",39.842219999999998,20.554870000000001,"14/07/12",1,1,4,39.842140000000001,"E",20.5549,453,8,1,"E30","8",6,"8","8",8,2,"U420","8",2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,"E30;C10;32;C10;61;C10;32;C10",1,1,1,1,1
52261942,"EL","EL5","EL54",40.003430000000002,20.581440000000001,"21/07/12",3,1,4,40.01108,"E",20.582519999999999,735,850,1,"C10","C105",6,"8","8",8,2,"U120","8",4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,"PI;C10;PI",8,1,1,1,1
52241876,"EL","EL5","EL54",39.414639999999999,20.461960000000001,"06/08/12",2,1,4,39.410510000000002,"E",20.459350000000001,80,510,1,"E10","8",6,"8","8",8,2,"U420","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"E10",1,1,1,1,1
52241890,"EL","EL5","EL54",39.540109999999999,20.482199999999999,"30/04/12",3,1,4,39.54007,"E",20.48264,499,38,1,"D10","8",6,"8","8",8,2,"U120","8",4,1,1,8,2,7,4,8,8,8,8,4,8,8,8,"PI;D10;PI;D10;62;D10;PI;D10;PI",8,1,1,1,1
52241900,"EL","EL5","EL54",39.629719999999999,20.49671,"11/06/12",2,1,3,39.631819999999998,"E",20.499379999999999,442,325,1,"D10","8",6,"8","8",8,2,"U111","8",4,1,1,8,1,7,4,5,8,8,8,4,8,8,8,"D10",1,1,1,1,1
